"id","sku","name","category_id","description","image_urls","mrp","status","created_by","updated_by","created_at","updated_at","per_unit_mrp_price","unit_type","per_unit_selling_price","unit_value","selling_price","category_brand_index_id","is_active","discount","category_name"
34,"ADH34","FEVICOL HeatX 2 L",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-698_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-698_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-698_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-698_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-698_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 09:57:00",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
35,"ADH35","FEVICOL HeatX 5 L",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-699_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-699_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-699_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-699_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-699_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-10 03:39:33",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
36,"ADH36","FEVICOL Master Lock 5 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-700_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:00:55",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
37,"ADH37","FEVICOL Master Lock 10 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-701_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:05",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
38,"ADH38","FEVICOL Master Lock 20 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-702_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:17",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
39,"ADH39","FEVICOL Master Lock 50 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-703_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
40,"ADH40","FEVICOL Pro Bond 500 GM",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-704_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-704_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-704_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-704_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:36",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
41,"ADH41","FEVICOL Pro Bond 1 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-705_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-705_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-705_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-705_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:41",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
42,"ADH42","FEVICOL Pro Bond 5 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-706_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-706_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-706_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-706_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:45",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
43,"ADH43","FEVICOL Pro Bond 10 KG",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-707_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-707_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-707_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-707_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:50",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
44,"ADH44","FEVICOL Marine Coat 500 ML",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-708_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-708_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-708_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-708_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:01:55",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
45,"ADH45","FEVICOL Marine Coat 1 L",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-709_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-709_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-709_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-709_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:02:01",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
46,"ADH46","FEVICOL Nail FREE Ultra 435 GM",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-710_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-710_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-710_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-710_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-710_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:02:06",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
47,"ADH47","FEVICOL EZEE SPRAY 500 ML",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-711_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-711_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-711_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-711_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:02:13",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
48,"ADH48","Abro Abro Tape 1 Bundle - 8 Pc ( Paper / Masking Tape )",1,"This is an adhesive SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/adhesives/product/CX-Adhesivies-712_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:39:33","2025-06-12 10:02:20",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Adhesives"
49,"BDLFT49","EBCO Bed Lift - Extended Arm Only PLBF-EF-E30 Pro - Lift Bed Fittings - Extended ARM - 30
(NOTE : Add GAS PUMP & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-859_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-859_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-859_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-859_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-859_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:15",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
50,"BDLFT50","EBCO Bed Lift - Gas Pump Only PLBF-45C Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-860_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-860_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-860_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-860_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:20",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
51,"BDLFT51","EBCO Bed Lift - Gas Pump Only PLBF-50C Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-861_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-861_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-861_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-861_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:26",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
52,"BDLFT52","EBCO Bed Lift - Gas Pump Only PLBF-75C Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-814_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-814_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-814_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-814_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-814_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:31",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
53,"BDLFT53","EBCO Bed Lift - Gas Pump Only PLBF-120C Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-815_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-815_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-815_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-815_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-815_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:36",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
54,"BDLFT54","EBCO Bed Lift - Gas Pump Only PLBF-150C Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-816_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-816_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-816_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-816_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-816_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:42",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
55,"BDLFT55","EBCO Bed Lift - Gas Pump Only PLBF-175C-HD Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-817_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-817_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-817_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-817_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-817_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:09",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
56,"BDLFT56","EBCO Bed Lift - Gas Pump Only PLBF-200C-HD Pro - LIFT - Gas Pump Only
(NOTE : Add Extended arm & BOLT separately)",2,"This is a Bed Lift SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-866_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-866_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-866_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-866_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/bedlifts/product/CX-Hardware%20-%20Bed%20Lift-866_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 03:48:26","2025-06-23 06:31:51",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Bed Lifts"
505,"DRSLD505","EBCO Door Sliding - Wheel Set Only - Hi Slide 50 - REVERSIBLE Soft Close - 2-Door Wheels-HS50R-2
NOTE : Add TRACK SET separately.",4,"Hi Slide 50 - REVERSIBLE Soft Close","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-843_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-843_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-843_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:32:39",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
506,"DRSLD506","EBCO Door Sliding - Track Set (top+bottom) Only - Al. Profile Track for
Hi Slide 50 - 8 FT-HS50R-T2
NOTE : Add WHEEL SET separately.",4,"Al Profile Track for
Hi Slide 50","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-844_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-844_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:32:48",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
507,"DRSLD507","EBCO Door Sliding - Track Set (top+bottom) Only - Al. Profile Track for
Hi Slide 50  - 12 FT-HS50R-T3
NOTE : Add WHEEL SET separately.",4,"Al. Profile Track for
Hi Slide 50 ","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-845_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-845_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:32:53",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
508,"DRSLD508","EBCO Door Sliding - Wheel Set Only - Hi Slide 50 - REVERSIBLE Soft Close - 3-Door Wheels-HS50R-3
NOTE : Add TRACK SET separately.",4,"Hi Slide 50 - REVERSIBLE Soft Close","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-846_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-846_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-846_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:32:59",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
509,"DRSLD509","HAFELE Door Sliding - Wheel Set Only - Slido F-Line18 50A - Hardware set for 2 door  - 2-Door Wheels-401.30.016
NOTE : Add TRACKS separately.",4,"Slido F-Line18 50A - Hardware set for 2 door","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-847_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-847_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:33:04",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
510,"DRSLD510","HAFELE Door Sliding - Wheel Set Only - Slido F-Line18 50A - Hardware set for 2 door * 2-Door Wheels-401.30.016NOTE : Add TRACKS separately.",4,"Slido F-Line18 50A - Hardware set for 2 door * 2","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-848_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-848_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:33:12",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
511,"DRSLD511","HAFELE Door Sliding - Track top  Only - Slido F-Line18 50A - Surface Mounted Top Track 2.5M - 8 FT-401.30.611
NOTE : Add WHEEL SET & BOTTOM TRACK separately.",4,"Slido F-Line18 50A - Surface Mounted Top Track 2.5M","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-849_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-849_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:33:53",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
512,"DRSLD512","HAFELE Door Sliding - Bottom top  Only - Slido F-Line18 50A - Surface Mounted Bottom Track 2.5M - 8 FT-401.30.614
NOTE : Add WHEEL SET & BOTTOM TRACK separately.",4,"Slido F-Line18 50A - Surface Mounted Bottom Track 2.5M","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-850_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-850_2.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:33:45",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
513,"DRSLD513","HAFELE Door Sliding - Track top  Only - Slido F-Line18 50A - Surface Mounted Top Track 3.6M - 12 FT-401.30.617
NOTE : Add WHEEL SET & BOTTOM TRACK separately.",4,"Slido F-Line18 50A - Surface Mounted Top Track 3.6M","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/doorslidings/product/CX-DoorSliding-851_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 06:51:27","2025-06-12 10:34:06",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Door Slides"
